"chain_name","seed_id","imitation_id","text","n","is_english"
"water",42,531,"arguma",1,0
"water",42,531,"brrrrp",1,0
"water",42,531,"cadnou",1,0
"water",42,531,"cuturrup",1,0
"water",42,531,"hummnurrurrurrh",1,0
"water",42,531,"i'm nurut",1,0
"water",42,531,"murrrp",1,0
"water",42,531,"omnamah",1,0
"water",42,531,"omnerver",1,0
"water",42,563,"chewchewshewa",1,0
"water",42,563,"chewscutcutsew",1,0
"water",42,563,"chicochicochicochico",1,0
"water",42,563,"chochocchoocho",1,0
"water",42,563,"chochochocho",1,0
"water",42,563,"chockakaka",1,0
"water",42,563,"chogugoshcheoo",1,0
"water",42,563,"choochoochoochoo",1,0
"water",42,563,"choooo chooo chooo choooo",1,0
"water",42,563,"chooskoochoo",1,0
"water",42,563,"chu-chu-chu-chu",1,0
"water",42,563,"chuchuchuchu",1,0
"water",42,563,"chuckchuckchukchu",1,0
"water",42,563,"chunshumchunshum",1,0
"water",42,563,"gshoogshoogshoogshoo",1,0
"water",42,563,"luck ju ju ju ju luck",1,0
"water",42,563,"schgoschgoschgoscho",1,0
"water",42,563,"shoshopchuchu",1,0
"water",42,563,"shuckchuchuyukchu",1,0
"water",42,563,"yodumbdumbshoe",1,0
"water",42,563,"zhoezhoezhoezhoe",1,0
"water",43,43,"*splishsplashsplishsplishsplash*",1,0
"water",43,43,"chechu",1,0
"water",43,43,"dshhh",1,0
"water",43,43,"fleeflyflitflitflitflower",1,0
"water",43,43,"flewell",1,0
"water",43,43,"grhhh gru gru gru",1,0
"water",43,43,"hihwll-hih-hih-hih",1,0
"water",43,43,"kersplashitysplash",1,0
"water",43,43,"sflsssssssshssssssssh",1,0
"water",43,43,"shhhlllllrrr",1,0
"water",43,43,"shhpsh",1,0
"water",43,43,"shshsh",1,0
"water",43,43,"spew-pew",1,0
"water",43,43,"spliliruln",1,0
"water",43,43,"splishylash",1,0
"water",43,43,"sploosh",1,0
"water",43,43,"splosh",1,0
"water",43,43,"splursh",1,0
"water",43,43,"swimly",1,0
"water",43,43,"trinkle",1,0
"water",43,43,"wawas",1,0
"water",43,43,"whhwhhwhhwhh",1,0
"water",43,43,"wooshhwooosh",1,0
"water",43,43,"wwowora",1,0
"water",43,511,"cheewpeepeepyuhpyuh",1,0
"water",43,511,"cheiopshpshcheiopsh",1,0
"water",43,511,"cheow",1,0
"water",43,511,"chew spish spiw spew spiw",1,0
"water",43,511,"cuepeeshpeeshcuepew",1,0
"water",43,511,"cuepsstpsstpeupeu",1,0
"water",43,511,"cxewpepeecxhewcxhew",1,0
"water",43,511,"keeyupshpshpwepwew",1,0
"water",43,511,"kew peepee keepew",1,0
"water",43,511,"kewpshpshkewpew",1,0
"water",43,511,"kewspeespeepewpew",1,0
"water",43,511,"kiwphsphspuwpuw",1,0
"water",43,511,"pchewpchew",1,0
"water",43,511,"pewpeshpeshdepew",1,0
"water",43,511,"pewpew",1,0
"water",43,511,"pewpewpewpewpew",1,0
"water",43,511,"pewpsheepsheepewphew",1,0
"water",43,511,"schwoowpschepscheschwoowpew",1,0
"water",43,511,"shcewpeepeew",1,0
"water",43,511,"tschoopsheepsheeetschoo",1,0
"water",43,564,"shewshewshewshew",3,0
"water",43,564,"pheshew",1,0
"water",43,564,"phewphew",1,0
"water",43,564,"rocketspell",1,0
"water",43,564,"schewschew",1,0
"water",43,564,"schwewew",1,0
"water",43,564,"sheoo",1,0
"water",43,564,"sheow",1,0
"water",43,564,"shhh shhh shhh",1,0
"water",43,564,"shhoushou",1,0
"water",43,564,"shoel shoel",1,0
"water",43,564,"shooshoo",1,0
"water",43,564,"shooshooshooshoo",1,0
"water",43,564,"shwee",1,0
"water",43,564,"shwoo shwoo shwoo shwoo",1,0
"water",43,564,"shwshw",1,0
"water",43,564,"swishwo swishwo swishwo swishwo",1,0
"water",43,564,"thunk sheeoh-sheeoh sheeoh-sheeoh thump",1,0
"water",43,564,"weeeshwew",1,0
"water",44,44,"bloosh",1,0
"water",44,44,"curplunk",1,0
"water",44,44,"glunk",1,0
"water",44,44,"guplunk",1,0
"water",44,44,"kaplunk",1,0
"water",44,44,"kerplunk",1,0
"water",44,44,"kuflint",1,0
"water",44,44,"pasplooshh",1,0
"water",44,44,"perspulass",1,0
"water",44,44,"ploosh",1,0
"water",44,44,"plurp",1,0
"water",44,44,"psyoink",1,0
"water",44,44,"spawa",1,0
"water",44,44,"spfllfluutttia",1,0
"water",44,44,"splish",1,0
"water",44,44,"sploop",1,0
"water",44,44,"sploosh",1,0
"water",44,44,"splosh",1,0
"water",44,44,"splursh",1,0
"water",44,44,"splusha",1,0
"water",44,44,"spluuu",1,0
"water",44,44,"woopishwoo",1,0
"water",44,506,"chuchu",3,0
"water",44,506,"choochoo",2,0
"water",44,506,"bulletwhiz",1,0
"water",44,506,"cheau cheau",1,0
"water",44,506,"chewchew",1,0
"water",44,506,"chocho",1,0
"water",44,506,"chooh-chooh",1,0
"water",44,506,"choomp choomp",1,0
"water",44,506,"choop",1,0
"water",44,506,"choopchoop",1,0
"water",44,506,"tchooptchoop",1,0
"water",44,506,"tschootschooo",1,0
"water",44,515,"mowa",2,0
"water",44,515,"mowah",2,0
"water",44,515,"*thud*maowrrah",1,0
"water",44,515,"bauwan",1,0
"water",44,515,"climaowa",1,0
"water",44,515,"maaaahrrraaaaaahhh",1,0
"water",44,515,"malwap",1,0
"water",44,515,"maowa",1,0
"water",44,515,"maowat",1,0
"water",44,515,"marewgh",1,0
"water",44,515,"mawa",1,0
"water",44,515,"mawaa",1,0
"water",44,515,"mawawah",1,0
"water",44,515,"mawrah",1,0
"water",44,515,"meo romp",1,0
"water",44,515,"merah",1,0
"water",44,515,"miowa",1,0
"water",44,515,"mmarwah",1,0
"water",44,515,"mooowrrraa",1,0
"water",44,515,"mow-eh",1,0
"water",44,515,"mowahy",1,0
"water",44,515,"mowat",1,0
"water",44,515,"moweh",1,0
"water",44,515,"mowewhah",1,0
"water",44,515,"mowow",1,0
"water",44,515,"mowrow",1,0
"water",44,515,"mowwa",1,0
"water",44,515,"mowwan",1,0
"water",44,515,"mowweh",1,0
"water",44,515,"mowwit",1,0
"water",44,515,"mowwow",1,0
"water",44,515,"mrowann",1,0
"water",44,523,"chhewah",1,0
"water",44,523,"chschsch",1,0
"water",44,523,"churue",1,0
"water",44,523,"chuwowe",1,0
"water",44,523,"fewweh",1,0
"water",44,523,"haafa",1,0
"water",44,523,"haawaa",1,0
"water",44,523,"howat",1,0
"water",44,523,"psssht",1,0
"water",44,523,"psssslrraan",1,0
"water",44,523,"shehyah",1,0
"water",44,523,"shh-wshh",1,0
"water",44,523,"shhewht",1,0
"water",44,523,"shhhshah",1,0
"water",44,523,"shhuwsh",1,0
"water",44,523,"shiushwa",1,0
"water",44,523,"shsuh",1,0
"water",44,523,"shuueeeh",1,0
"water",44,523,"sssselsuw",1,0
"water",44,523,"steambreath",1,0
"water",44,523,"tshhh",1,0
"water",44,523,"tssssuh",1,0
"water",44,523,"zthrea",1,0
"water",44,534,"woosh",3,0
"water",44,534,"wush",2,0
"water",44,534,"rooosh",1,0
"water",44,534,"roosh",1,0
"water",44,534,"rwwoosh",1,0
"water",44,534,"uwoosh",1,0
"water",44,534,"wersh",1,0
"water",44,534,"wheush",1,0
"water",44,534,"whoooosssh",1,0
"water",44,534,"whooosh",1,0
"water",44,534,"whooshh",1,0
"water",44,534,"woooshe",1,0
"water",44,534,"wooshhhh",1,0
"water",44,534,"wshh",1,0
"water",44,558,"ch-shhh",1,0
"water",44,558,"cheew",1,0
"water",44,558,"chhhhgtttt",1,0
"water",44,558,"chhhhhhhhhh",1,0
"water",44,558,"chht",1,0
"water",44,558,"chiee",1,0
"water",44,558,"chitte",1,0
"water",44,558,"schhh",1,0
"water",44,558,"schhhh",1,0
"water",44,558,"schip",1,0
"water",44,558,"shchhh",1,0
"water",44,558,"shhht",1,0
"water",44,558,"shpritz",1,0
"water",44,558,"tcht",1,0
"water",44,558,"tikitshtikit",1,0
"water",44,558,"tschh",1,0
"water",44,558,"tshoet",1,0
"water",44,558,"tshshsh",1,0
"water",44,558,"tsshhuuu",1,0
"water",44,558,"tssshhhh",1,0
"water",45,45,"atrishown",1,0
"water",45,45,"balooshboosh",1,0
"water",45,45,"blowosh",1,0
"water",45,45,"buhlorghorgh",1,0
"water",45,45,"fljushpah",1,0
"water",45,45,"pkiluffa",1,0
"water",45,45,"shirpahuhuh",1,0
"water",45,45,"sloosh-splash",1,0
"water",45,45,"sploosh",1,0
"water",45,45,"splunge-plunge",1,0
"water",45,45,"splush",1,0
"water",45,45,"wooshed",1,0
"water",45,45,"wuuwaaa",1,0
"water",45,466,"glongglong",8,0
"water",45,466,"glonglong",7,0
"water",45,466,"glong glong",3,0
"water",45,466,"glong-glong",2,0
"water",45,466,"galonggalong",1,0
"water",45,466,"glon glon",1,0
"water",45,466,"glong",1,0
"water",45,466,"glongalon",1,0
"water",45,526,"howloudscow",12,0
"water",45,526,"how louds cow",3,0
"water",45,526,"alloudscow",1,0
"water",45,526,"halowscow",1,0
"water",45,526,"haulaudskau",1,0
"water",45,526,"howloud's cow",1,0
"water",45,526,"howlouschow",1,0
"water",45,526,"howlowdscow",1,0
"water",45,526,"howlowscow",1,0
"zipper",46,46,"aaaooo",1,0
"zipper",46,46,"biwv",1,0
"zipper",46,46,"kazo",1,0
"zipper",46,46,"oooooooiiiiuuu",1,0
"zipper",46,46,"ppwwzzz",1,0
"zipper",46,46,"rzryllllloo",1,0
"zipper",46,46,"verw",1,0
"zipper",46,46,"vwer",1,0
"zipper",46,46,"werrrr",1,0
"zipper",46,46,"zeeping",1,0
"zipper",46,46,"zesh",1,0
"zipper",46,46,"zeyow",1,0
"zipper",46,46,"ziaaa",1,0
"zipper",46,46,"zierp",1,0
"zipper",46,46,"zimp",1,0
"zipper",46,46,"zmmyup",1,0
"zipper",46,46,"zoowhee",1,0
"zipper",46,46,"zow",1,0
"zipper",46,46,"zrewwew",1,0
"zipper",46,46,"zveww",1,0
"zipper",46,46,"zworp",1,0
"zipper",46,46,"zzyzzil",1,0
"zipper",46,46,"zzzip",1,0
"zipper",46,46,"zzzzzzzzzzrrzzzzzzzzzzzp",1,0
"zipper",46,512,"izoo",5,0
"zipper",46,512,"ehzoo",2,0
"zipper",46,512,"izzoo",2,0
"zipper",46,512,"annoyify",1,0
"zipper",46,512,"azuh",1,0
"zipper",46,512,"eh-zoo",1,0
"zipper",46,512,"ehzuh",1,0
"zipper",46,512,"ezoh",1,0
"zipper",46,512,"ezoou",1,0
"zipper",46,512,"ezzzuuuh",1,0
"zipper",46,512,"ihzoo",1,0
"zipper",46,512,"iizuu",1,0
"zipper",46,512,"izu",1,0
"zipper",46,512,"izzle",1,0
"zipper",46,512,"izzo",1,0
"zipper",46,517,"peeshpeesh",2,0
"zipper",46,517,"pshh pshh",2,0
"zipper",46,517,"pshpsh",2,0
"zipper",46,517,"ch...ch",1,0
"zipper",46,517,"chish",1,0
"zipper",46,517,"pashhhh-pshhhh",1,0
"zipper",46,517,"pffpfew",1,0
"zipper",46,517,"phishphishue",1,0
"zipper",46,517,"phlishphlish",1,0
"zipper",46,517,"psh",1,0
"zipper",46,517,"pshsh",1,0
"zipper",46,517,"pssh pssh",1,0
"zipper",46,517,"pssh-pssh",1,0
"zipper",46,517,"psshpssh",1,0
"zipper",46,517,"psssh-psssh",1,0
"zipper",46,517,"psssshh",1,0
"zipper",46,517,"pssssshpssshhh",1,0
"zipper",46,517,"spshspsh",1,0
"zipper",46,517,"toowtoow",1,0
"zipper",46,517,"tschhtschh",1,0
"zipper",46,565,"aoh",1,0
"zipper",46,565,"araga",1,0
"zipper",46,565,"araugh",1,0
"zipper",46,565,"aroah",1,0
"zipper",46,565,"aroo",1,0
"zipper",46,565,"awrawahl",1,0
"zipper",46,565,"badarawba",1,0
"zipper",46,565,"crowl",1,0
"zipper",46,565,"erroll",1,0
"zipper",46,565,"o-o-oh",1,0
"zipper",46,565,"ohhhhooooo",1,0
"zipper",46,565,"orawlll",1,0
"zipper",46,565,"roa",1,0
"zipper",46,565,"roah",1,0
"zipper",46,565,"rowall",1,0
"zipper",46,565,"rrroll",1,0
"zipper",46,565,"tkarrrroooootk",1,0
"zipper",46,565,"ur-rurl",1,0
"zipper",47,47,"breep",1,0
"zipper",47,47,"brrip",1,0
"zipper",47,47,"fizzim",1,0
"zipper",47,47,"growwff",1,0
"zipper",47,47,"przzzzzt",1,0
"zipper",47,47,"rrrzip",1,0
"zipper",47,47,"vritt",1,0
"zipper",47,47,"vrri",1,0
"zipper",47,47,"whuup",1,0
"zipper",47,47,"wreep",1,0
"zipper",47,47,"zhrip",1,0
"zipper",47,47,"zwip",1,0
"zipper",47,47,"zzzip",1,0
"zipper",47,377,"veeb",2,0
"zipper",47,377,"veeeep",2,0
"zipper",47,377,"bveeeeeep",1,0
"zipper",47,377,"ceep",1,0
"zipper",47,377,"eeeep",1,0
"zipper",47,377,"feep",1,0
"zipper",47,377,"veeeeee",1,0
"zipper",47,377,"veeeeeep",1,0
"zipper",47,377,"veeep",1,0
"zipper",47,377,"veekup",1,0
"zipper",47,377,"veyip",1,0
"zipper",47,377,"zeeee pp",1,0
"zipper",47,377,"zeep",1,0
"zipper",47,426,"ack",1,0
"zipper",47,426,"ahawc",1,0
"zipper",47,426,"ahoook",1,0
"zipper",47,426,"aknock",1,0
"zipper",47,426,"aurk",1,0
"zipper",47,426,"auuk",1,0
"zipper",47,426,"awk",1,0
"zipper",47,426,"awwwwkk",1,0
"zipper",47,426,"chawk",1,0
"zipper",47,426,"eehkuhawackh",1,0
"zipper",47,426,"enknockcck",1,0
"zipper",47,426,"fraukkk",1,0
"zipper",47,426,"hhawkh",1,0
"zipper",47,426,"hhhhack",1,0
"zipper",47,426,"huck",1,0
"zipper",47,426,"mmmkahawk",1,0
"zipper",47,426,"oolook",1,0
"zipper",47,426,"uannch",1,0
"zipper",47,426,"uhonch",1,0
"zipper",47,446,"beepbeep",15,0
"zipper",47,446,"bebee",1,0
"zipper",47,446,"beep-beep",1,0
"zipper",47,446,"beepeeep",1,0
"zipper",47,446,"beh",1,0
"zipper",47,446,"bueepbueep",1,0
"zipper",47,446,"doublebeep",1,0
"zipper",47,446,"meeb beem",1,0
"zipper",47,446,"meebee",1,0
"zipper",47,446,"meepbeep",1,0
"zipper",47,446,"meepmeep",1,0
"zipper",47,446,"merpderp",1,0
"zipper",47,446,"whmbeepbeeep",1,0
"zipper",47,461,"weoweo",6,0
"zipper",47,461,"ouirouir",1,0
"zipper",47,461,"sirenbird",1,0
"zipper",47,461,"weahweah",1,0
"zipper",47,461,"wee-oh-wee-oh",1,0
"zipper",47,461,"weel weel weel",1,0
"zipper",47,461,"weeooooweeeooo",1,0
"zipper",47,461,"weeooweeoo",1,0
"zipper",47,461,"weeooweeooe",1,0
"zipper",47,461,"weer, weer",1,0
"zipper",47,461,"weerwer",1,0
"zipper",47,461,"weeyooweeyoo",1,0
"zipper",47,461,"weoooweooo",1,0
"zipper",47,461,"weoweoweo",1,0
"zipper",47,461,"weowow",1,0
"zipper",47,461,"wheeoh wheeoh",1,0
"zipper",47,461,"wheeooweeoow",1,0
"zipper",47,461,"wheeowwheeow",1,0
"zipper",47,461,"wheeyoowheeyoo",1,0
"zipper",47,461,"wheo wheo",1,0
"zipper",47,461,"wiowio",1,0
"zipper",47,468,"sship",2,0
"zipper",47,468,"schip",1,0
"zipper",47,468,"shhhhip",1,0
"zipper",47,468,"shhip",1,0
"zipper",47,468,"sshhhippp",1,0
"zipper",47,553,"bizz",2,0
"zipper",47,553,"dzzzzz",2,0
"zipper",47,553,"tzzz",2,0
"zipper",47,553,"bizzy",1,0
"zipper",47,553,"dehzzah",1,0
"zipper",47,553,"dihzzz",1,0
"zipper",47,553,"dziuh",1,0
"zipper",47,553,"dzuzz",1,0
"zipper",47,553,"dzzz",1,0
"zipper",47,553,"dzzzz",1,0
"zipper",47,553,"dzzzzzss",1,0
"zipper",47,553,"dzzzzzz",1,0
"zipper",47,553,"tszz",1,0
"zipper",47,553,"ttzzzzz",1,0
"zipper",47,553,"tzzzzzzzugh",1,0
"zipper",47,553,"zeerez",1,0
"zipper",47,553,"zuzz",1,0
"zipper",47,553,"zzuzz",1,0
"zipper",47,553,"zzzzzzz",1,0
"zipper",47,553,"zzzzzzzzzz",1,0
"zipper",48,48,"zup",3,0
"zipper",48,48,"fft",1,0
"zipper",48,48,"fhp",1,0
"zipper",48,48,"fwip",1,0
"zipper",48,48,"fwop",1,0
"zipper",48,48,"pfit",1,0
"zipper",48,48,"pzip",1,0
"zipper",48,48,"vfppp",1,0
"zipper",48,48,"voop",1,0
"zipper",48,48,"vrip",1,0
"zipper",48,48,"vuup",1,0
"zipper",48,48,"vvvip",1,0
"zipper",48,48,"vvvwip",1,0
"zipper",48,48,"whipp",1,0
"zipper",48,48,"wurp",1,0
"zipper",48,48,"zimp",1,0
"zipper",48,48,"zippp",1,0
"zipper",48,48,"zoop",1,0
"zipper",48,48,"zpzp",1,0
"zipper",48,48,"zweep",1,0
"zipper",48,499,"owwww",3,0
"zipper",48,499,"oww",2,0
"zipper",48,499,"owww",2,0
"zipper",48,499,"aaaaaooooowwww",1,0
"zipper",48,499,"aaaouuyyy",1,0
"zipper",48,499,"ahha",1,0
"zipper",48,499,"ahhooww",1,0
"zipper",48,499,"aowwww",1,0
"zipper",48,499,"awwwwwwooooo",1,0
"zipper",48,499,"brouw",1,0
"zipper",48,499,"chp-oooowwww",1,0
"zipper",48,499,"ddtoww",1,0
"zipper",48,499,"knckow",1,0
"zipper",48,499,"krowww",1,0
"zipper",48,499,"oooouh",1,0
"zipper",48,499,"owlla",1,0
"zipper",48,499,"owwa",1,0
"zipper",48,499,"owwwe",1,0
"zipper",48,499,"owwwwwe",1,0
"zipper",48,499,"tch owwww",1,0
"zipper",48,499,"ticoww",1,0
"zipper",48,499,"tumoooouuuww",1,0
"zipper",48,521,"shhh",3,0
"zipper",48,521,"cheeeew",1,0
"zipper",48,521,"chhhhhhp",1,0
"zipper",48,521,"geshha",1,0
"zipper",48,521,"pshhhhhhhhp",1,0
"zipper",48,521,"shee",1,0
"zipper",48,521,"shess",1,0
"zipper",48,521,"shhhhhp",1,0
"zipper",48,521,"shhhhhuu",1,0
"zipper",48,521,"shhhhooop",1,0
"zipper",48,521,"shhhuuuuh",1,0
"zipper",48,521,"shoop",1,0
"zipper",48,521,"shuw",1,0
"zipper",48,521,"sshhhp",1,0
"zipper",48,521,"ssssssssssssssssssssssssh",1,0
"zipper",48,521,"tscheaup",1,0
"zipper",48,521,"ytscheew",1,0
"zipper",48,525,"agh-ech",1,0
"zipper",48,525,"aschooyee",1,0
"zipper",48,525,"chshshh",1,0
"zipper",48,525,"fooshee",1,0
"zipper",48,525,"shhhh      shhh",1,0
"zipper",48,525,"shhhh sheh",1,0
"zipper",48,525,"shhhhhh-shh",1,0
"zipper",48,525,"shhhhhshit",1,0
"zipper",48,525,"shhhhsh",1,0
"zipper",48,525,"shoooo-sh",1,0
"zipper",48,525,"shooooo sho",1,0
"zipper",48,525,"shooosheh",1,0
"zipper",48,525,"shooshee",1,0
"zipper",48,525,"shooshish",1,0
"zipper",48,525,"tshoootsheh",1,0
"zipper",49,49,"bahvup",1,0
"zipper",49,49,"brip",1,0
"zipper",49,49,"fft",1,0
"zipper",49,49,"pfiph",1,0
"zipper",49,49,"pzzzzzuit",1,0
"zipper",49,49,"uwuuup",1,0
"zipper",49,49,"vritt",1,0
"zipper",49,49,"vvvrrip",1,0
"zipper",49,49,"wreep",1,0
"zipper",49,49,"zhrup",1,0
"zipper",49,49,"ziiip",1,0
"zipper",49,49,"ziip",1,0
"zipper",49,49,"zimp",1,0
"zipper",49,49,"zuhhip",1,0
"zipper",49,49,"zup",1,0
"zipper",49,49,"zzzzip",1,0
"zipper",49,505,"izit",5,0
"zipper",49,505,"izzit",4,0
"zipper",49,505,"iszit",2,0
"zipper",49,505,"izzip",2,0
"zipper",49,505,"izzzit",2,0
"zipper",49,505,"eezzit",1,0
"zipper",49,505,"iszzzip",1,0
"zipper",49,505,"izip",1,0
"zipper",49,505,"izziiiip",1,0
"zipper",49,505,"izzitt",1,0
"zipper",49,505,"izzzip",1,0
"zipper",49,505,"izzzzit",1,0
"zipper",49,528,"ahhhhooo",1,0
"zipper",49,528,"ewep",1,0
"zipper",49,528,"ewwhip",1,0
"zipper",49,528,"ooh-whooping",1,0
"zipper",49,528,"oohip",1,0
"zipper",49,528,"oooeiiiiih",1,0
"zipper",49,528,"oooohha",1,0
"zipper",49,528,"oooooohwehp",1,0
"zipper",49,528,"oooooooh-wooooooooo!",1,0
"zipper",49,528,"ooooouhwhuiiit",1,0
"zipper",49,528,"oooup",1,0
"zipper",49,528,"ooouuuww",1,0
"zipper",49,528,"oooyhup",1,0
"zipper",49,528,"oouiup",1,0
"zipper",49,528,"oowep",1,0
"zipper",49,528,"oowhip",1,0
"zipper",49,528,"oowit",1,0
"zipper",49,528,"oowup",1,0
"zipper",49,528,"oowuup",1,0
"zipper",49,528,"ouhwii",1,0
"zipper",49,528,"ouuh",1,0
"zipper",49,528,"owehooo",1,0
"zipper",49,528,"owip",1,0
"zipper",49,528,"soooiiuu",1,0
"zipper",49,528,"tatinkoohwup",1,0
"zipper",49,532,"isit",7,0
"zipper",49,532,"izit",6,0
"zipper",49,532,"izzit",3,0
"zipper",49,532,"is it?",1,0
"zipper",49,532,"isidt",1,0
"zipper",49,532,"isit?",1,0
"zipper",49,532,"isitt",1,0
"zipper",49,557,"agrendo",1,0
"zipper",49,557,"chrerer",1,0
"zipper",49,557,"dheer",1,0
"zipper",49,557,"eeeerp",1,0
"zipper",49,557,"errr",1,0
"zipper",49,557,"errrrrr",1,0
"zipper",49,557,"ertgh",1,0
"zipper",49,557,"gaerr",1,0
"zipper",49,557,"gerrrrrrrr?",1,0
"zipper",49,557,"gherrrr?",1,0
"zipper",49,557,"goatyboast",1,0
"zipper",49,557,"grrll",1,0
"zipper",49,557,"grrrrrk",1,0
"zipper",49,557,"gurrr",1,0
"zipper",49,557,"nearuh",1,0
"zipper",49,557,"nerr",1,0
"zipper",49,557,"yearrrrp",1,0
"zipper",49,557,"yeharr",1,0
"zipper",49,557,"yerr",1,0
"zipper",49,557,"yerrh",1,0
"zipper",49,557,"yeuw",1,0
"zipper",49,557,"ygrrrra",1,0
"zipper",49,557,"yurr",1,0
"zipper",49,561,"waaaah",2,0
"zipper",49,561,"whaaaa",2,0
"zipper",49,561,"*click*waaaaaaaah?huuhuuhuu*click*",1,0
"zipper",49,561,"phop-wooooooooww",1,0
"zipper",49,561,"pwhaa",1,0
"zipper",49,561,"thunkwhuhhhhmhmhm",1,0
"zipper",49,561,"tokwaahttik",1,0
"zipper",49,561,"tpoowhhaaaaaa",1,0
"zipper",49,561,"waa",1,0
"zipper",49,561,"waat",1,0
"zipper",49,561,"wah",1,0
"zipper",49,561,"wahunhunhu",1,0
"zipper",49,561,"whaa",1,0
"zipper",49,561,"whaaa",1,0
"zipper",49,561,"whaaaaaa",1,0
"zipper",49,561,"whoaawha",1,0
"zipper",49,561,"whuhhh",1,0
"zipper",49,561,"whuhhhh",1,0
"zipper",49,561,"whuuuuuuuuuuuuuuuuuuhhhhhhh",1,0
"zipper",49,561,"yii",1,0
